CustomerID,TotalRevenueByCustomer_x,AveragePurchaseValue_x,AveragePurchaseFrequency_x,CustomerLifespanDays_x,TotalPurchases,TotalRevenueByCustomer_y,AveragePurchaseValue_y,AveragePurchaseFrequency_y,CustomerLifespanDays_y,CLTV
15748,62.41,6.93,1,0,22,62.41,6.93,1,0,0.0
15749,10473.9,1745.65,3,97,3784,10473.9,1745.65,3,97,507984.15
15750,448.81,7.48,7,364,378,448.81,7.48,7,364,19059.04
15752,585.35,7.23,7,333,428,585.35,7.23,7,333,16853.13
15754,108.6,15.51,3,195,56,108.6,15.51,3,195,9073.35
15755,438.97,15.14,8,293,251,438.97,15.14,8,293,35488.16
15756,127.42,2.77,4,188,57,127.42,2.77,4,188,2083.04
15757,127.5,14.17,2,152,104,127.5,14.17,2,152,4307.68
15758,17.85,17.85,1,0,3,17.85,17.85,1,0,0.0
15759,127.6,42.53,3,140,24,127.6,42.53,3,140,17862.6
15762,146.47,14.65,2,12,59,146.47,14.65,2,12,351.6
15763,124.75,17.82,2,46,29,124.75,17.82,2,46,1639.44
15764,838.48,22.07,4,195,461,838.48,22.07,4,195,17214.6
15768,55.0,11.0,2,110,89,55.0,11.0,2,110,2420.0
15769,8470.66,282.36,19,364,4694,8470.66,282.36,19,364,1952801.76
15773,39.94,13.31,1,0,34,39.94,13.31,1,0,0.0
15774,32.0,8.0,1,0,16,32.0,8.0,1,0,0.0
15776,102.28,14.61,1,0,44,102.28,14.61,1,0,0.0
15777,1.2,0.4,2,117,11,1.2,0.4,2,117,93.6
15780,107.45,17.91,2,115,39,107.45,17.91,2,115,4119.3
15781,49.8,16.6,2,280,36,49.8,16.6,2,280,9296.0
15782,596.88,49.74,2,40,117,596.88,49.74,2,40,3979.2
15783,84.6,16.92,1,0,28,84.6,16.92,1,0,0.0
15785,677.94,33.9,5,263,360,677.94,33.9,5,263,44578.5
15786,1266.24,16.66,5,71,908,1266.24,16.66,5,71,5914.3
15787,163.45,3.99,3,35,103,163.45,3.99,3,35,418.95
15789,15.6,15.6,1,0,8,15.6,15.6,1,0,0.0
15790,62.01,7.75,1,0,29,62.01,7.75,1,0,0.0
15791,398.97,24.94,2,161,165,398.97,24.94,2,161,8030.68
15793,141.21,47.07,2,25,57,141.21,47.07,2,25,2353.5
15795,97.49,12.19,1,0,135,97.49,12.19,1,0,0.0
15796,551.31,17.23,9,301,198,551.31,17.23,9,301,46676.07
15797,597.6,298.8,1,0,240,597.6,298.8,1,0,0.0
15799,102.55,7.89,3,259,119,102.55,7.89,3,259,6130.53
15800,158.02,5.27,2,139,82,158.02,5.27,2,139,1465.06
15801,269.31,17.95,3,14,117,269.31,17.95,3,14,753.9
15804,573.18,13.98,11,198,323,573.18,13.98,11,198,30448.44
15805,1079.11,17.4,14,341,678,1079.11,17.4,14,341,83067.6
15806,212.3,23.59,3,230,173,212.3,23.59,3,230,16277.1
15807,203.4,16.95,3,27,100,203.4,16.95,3,27,1372.95
15808,546.25,17.07,4,63,154,546.25,17.07,4,63,4301.64
15809,92.74,13.25,3,266,57,92.74,13.25,3,266,10573.5
15810,285.34,11.41,5,218,188,285.34,11.41,5,218,12436.9
15811,501.03,18.56,6,343,167,501.03,18.56,6,343,38196.48
15812,732.45,66.59,5,210,222,732.45,66.59,5,210,69919.5
15813,220.45,36.74,2,32,75,220.45,36.74,2,32,2351.36
15814,269.51,22.46,4,34,137,269.51,22.46,4,34,3054.56
15815,482.54,48.25,4,196,313,482.54,48.25,4,196,37828.0
15819,369.72,16.07,4,227,222,369.72,16.07,4,227,14591.56
15820,15.3,3.82,1,0,8,15.3,3.82,1,0,0.0
15821,145.7,11.21,2,17,45,145.7,11.21,2,17,381.14
15822,147.0,36.75,2,356,28,147.0,36.75,2,356,26166.0
15823,-29.7,-29.7,1,0,-6,-29.7,-29.7,1,0,-0.0
15825,89.86,22.46,1,0,78,89.86,22.46,1,0,0.0
15826,268.42,26.84,2,154,76,268.42,26.84,2,154,8266.72
15827,368.9,13.66,12,299,198,368.9,13.66,12,299,49012.08
15829,182.58,12.17,2,41,270,182.58,12.17,2,41,997.94
15830,125.54,15.69,1,0,77,125.54,15.69,1,0,0.0
15831,164.0,10.93,3,266,212,164.0,10.93,3,266,8722.14
15832,126.45,15.81,1,0,59,126.45,15.81,1,0,0.0
15834,357.13,5.33,4,207,232,357.13,5.33,4,207,4413.24
15835,176.2,25.17,4,286,54,176.2,25.17,4,286,28794.48
15836,13.52,4.51,2,5,8,13.52,4.51,2,5,45.1
15837,100.79,14.4,1,0,33,100.79,14.4,1,0,0.0
15838,7690.18,192.25,13,263,3994,7690.18,192.25,13,263,657302.75
15839,138.34,15.37,4,123,70,138.34,15.37,4,123,7562.04
15840,93.14,15.52,2,114,96,93.14,15.52,2,114,3538.56
15841,165.4,23.63,4,266,148,165.4,23.63,4,266,25142.32
15843,17.85,17.85,1,0,3,17.85,17.85,1,0,0.0
15844,42.3,14.1,1,0,26,42.3,14.1,1,0,0.0
15845,674.4,24.09,8,320,424,674.4,24.09,8,320,61670.4
15847,19.8,19.8,1,0,12,19.8,19.8,1,0,0.0
15850,37.11,2.18,2,149,58,37.11,2.18,2,149,649.64
15852,83.0,41.5,2,11,12,83.0,41.5,2,11,913.0
15853,18.74,3.12,1,0,30,18.74,3.12,1,0,0.0
15854,279.11,13.96,7,357,65,279.11,13.96,7,357,34886.04
15855,165.08,9.71,5,127,100,165.08,9.71,5,127,6165.85
15856,3016.99,21.55,27,361,2227,3016.99,21.55,27,361,210047.85
15857,71.4,23.8,1,0,84,71.4,23.8,1,0,0.0
15858,283.92,7.67,5,352,200,283.92,7.67,5,352,13499.2
15860,230.09,6.77,8,328,121,230.09,6.77,8,328,17764.48
15861,601.78,5.37,7,255,475,601.78,5.37,7,255,9585.45
15862,223.98,6.59,4,365,259,223.98,6.59,4,365,9621.4
15863,12.03,3.01,1,0,4,12.03,3.01,1,0,0.0
15864,382.05,63.67,5,290,331,382.05,63.67,5,290,92321.5
15865,58.0,14.5,3,173,51,58.0,14.5,3,173,7525.5
15866,82.84,8.28,1,0,13,82.84,8.28,1,0,0.0
15867,659.81,7.58,16,364,295,659.81,7.58,16,364,44145.92
15869,15.45,7.72,2,0,26,15.45,7.72,2,0,0.0
15870,63.44,4.53,1,0,39,63.44,4.53,1,0,0.0
15872,69.18,2.23,1,0,44,69.18,2.23,1,0,0.0
15874,1016.57,36.31,8,221,587,1016.57,36.31,8,221,64196.08
15877,50.51,1.68,2,16,11,50.51,1.68,2,16,53.76
15880,67.44,2.93,1,0,45,67.44,2.93,1,0,0.0
15881,36.9,7.38,2,0,0,36.9,7.38,2,0,0.0
15882,76.44,19.11,2,0,38,76.44,19.11,2,0,0.0
15883,80.71,10.09,2,31,57,80.71,10.09,2,31,625.58
15885,163.15,27.19,1,0,33,163.15,27.19,1,0,0.0
15886,31.44,10.48,1,0,80,31.44,10.48,1,0,0.0
15888,104.5,26.12,1,0,26,104.5,26.12,1,0,0.0
15889,113.37,5.67,2,213,63,113.37,5.67,2,213,2415.42
15891,88.3,11.04,1,0,62,88.3,11.04,1,0,0.0
15894,13.79,1.97,1,0,18,13.79,1.97,1,0,0.0
15895,141.33,47.11,1,0,38,141.33,47.11,1,0,0.0
15897,19.3,4.82,2,0,6,19.3,4.82,2,0,0.0
15898,161.49,8.07,3,367,63,161.49,8.07,3,367,8885.07
15899,23.5,11.75,1,0,22,23.5,11.75,1,0,0.0
15900,81.32,5.81,1,0,36,81.32,5.81,1,0,0.0
15901,102.79,3.67,3,138,85,102.79,3.67,3,138,1519.38
15903,549.96,45.83,6,286,270,549.96,45.83,6,286,78644.28
15904,56.03,8.0,1,0,15,56.03,8.0,1,0,0.0
15906,292.92,9.76,8,236,104,292.92,9.76,8,236,18426.88
15907,233.16,4.09,3,207,117,233.16,4.09,3,207,2539.89
15909,19.8,19.8,1,0,12,19.8,19.8,1,0,0.0
15910,328.95,5.31,8,316,220,328.95,5.31,8,316,13423.68
15912,83.14,16.63,2,55,43,83.14,16.63,2,55,1829.3
15916,209.53,9.52,8,350,85,209.53,9.52,8,350,26656.0
15917,67.35,13.47,1,0,19,67.35,13.47,1,0,0.0
15918,108.58,9.87,2,81,44,108.58,9.87,2,81,1598.94
15919,147.08,5.25,2,349,126,147.08,5.25,2,349,3664.5
15920,33.2,3.32,3,0,26,33.2,3.32,3,0,0.0
15921,26.09,8.7,1,0,6,26.09,8.7,1,0,0.0
15922,46.2,11.55,2,1,16,46.2,11.55,2,1,23.1
15923,36.35,12.12,1,0,40,36.35,12.12,1,0,0.0
15925,67.0,22.33,1,0,28,67.0,22.33,1,0,0.0
15930,128.58,21.43,1,0,36,128.58,21.43,1,0,0.0
15932,379.2,18.96,8,285,388,379.2,18.96,8,285,43228.8
15933,224.5,13.21,3,65,146,224.5,13.21,3,65,2575.95
15935,40.2,6.7,1,0,72,40.2,6.7,1,0,0.0
15937,71.1,23.7,1,0,34,71.1,23.7,1,0,0.0
15938,181.62,22.7,4,211,116,181.62,22.7,4,211,19158.8
15939,1409.18,67.1,8,197,926,1409.18,67.1,8,197,105749.6
15940,35.8,35.8,1,0,4,35.8,35.8,1,0,0.0
15942,75.48,25.16,1,0,60,75.48,25.16,1,0,0.0
15944,114.5,38.17,1,0,22,114.5,38.17,1,0,0.0
15947,417.8,83.56,1,0,220,417.8,83.56,1,0,0.0
15948,222.0,17.08,2,35,106,222.0,17.08,2,35,1195.6
15949,48.0,16.0,2,55,32,48.0,16.0,2,55,1760.0
15950,426.76,17.07,5,358,146,426.76,17.07,5,358,30555.3
15951,197.42,17.95,2,277,92,197.42,17.95,2,277,9944.3
15952,72.81,5.6,4,192,57,72.81,5.6,4,192,4300.8
15953,420.72,19.12,7,354,243,420.72,19.12,7,354,47379.36
15955,596.95,21.32,10,348,272,596.95,21.32,10,348,74193.6
15957,68.3,11.38,1,0,22,68.3,11.38,1,0,0.0
15958,9.95,4.97,1,0,3,9.95,4.97,1,0,0.0
15963,102.6,14.66,2,26,84,102.6,14.66,2,26,762.32
15965,148.28,6.18,3,350,64,148.28,6.18,3,350,6489.0
15967,52.94,4.07,2,295,32,52.94,4.07,2,295,2401.3
15969,168.0,28.0,3,183,38,168.0,28.0,3,183,15372.0
15970,12.6,12.6,1,0,6,12.6,12.6,1,0,0.0
15971,301.5,43.07,6,231,146,301.5,43.07,6,231,59695.02
15973,17.4,17.4,1,0,12,17.4,17.4,1,0,0.0
15974,621.03,18.27,7,249,303,621.03,18.27,7,249,31844.61
15975,19.9,9.95,1,0,10,19.9,9.95,1,0,0.0
15976,102.29,4.65,2,55,84,102.29,4.65,2,55,511.5
15977,271.71,19.41,2,22,373,271.71,19.41,2,22,854.04
15978,430.7,21.54,1,0,401,430.7,21.54,1,0,0.0
15980,453.31,75.55,2,166,463,453.31,75.55,2,166,25082.6
15981,621.08,41.41,5,230,348,621.08,41.41,5,230,47621.5
15983,261.14,11.35,4,351,155,261.14,11.35,4,351,15935.4
15984,505.02,12.63,8,287,222,505.02,12.63,8,287,28998.48
15985,101.3,20.26,2,113,66,101.3,20.26,2,113,4578.76
15986,40.68,10.17,1,0,76,40.68,10.17,1,0,0.0
15987,344.46,12.76,5,356,140,344.46,12.76,5,356,22712.8
15988,8.08,2.69,1,0,3,8.08,2.69,1,0,0.0
15990,190.08,14.62,2,243,64,190.08,14.62,2,243,7105.32
15993,509.56,4.9,8,36,346,509.56,4.9,8,36,1411.2
15994,89.15,8.92,1,0,25,89.15,8.92,1,0,0.0
15996,110.93,5.84,7,278,34,110.93,5.84,7,278,11364.64
15998,690.79,6.11,5,326,418,690.79,6.11,5,326,9959.3
16000,7948.3,1589.66,3,0,2630,7948.3,1589.66,3,0,0.0
16003,531.67,24.17,5,330,290,531.67,24.17,5,330,39880.5
16005,87.51,2.5,4,258,50,87.51,2.5,4,258,2580.0
16006,8.25,8.25,1,0,5,8.25,8.25,1,0,0.0
16007,439.25,5.17,4,168,262,439.25,5.17,4,168,3474.24
16008,89.0,9.89,3,181,37,89.0,9.89,3,181,5370.27
16009,116.35,10.58,3,127,69,116.35,10.58,3,127,4030.98
16010,49.89,4.16,3,117,25,49.89,4.16,3,117,1460.16
16011,638.76,17.74,14,358,336,638.76,17.74,14,358,88912.88
16012,222.62,13.91,3,120,156,222.62,13.91,3,120,5007.6
16013,8590.1,226.06,22,364,3691,8590.1,226.06,22,364,1810288.48
16014,150.18,4.84,3,254,64,150.18,4.84,3,254,3688.08
16015,124.17,3.18,4,46,91,124.17,3.18,4,46,585.12
16016,281.9,6.56,9,363,142,281.9,6.56,9,363,21431.52
16017,27.26,5.45,1,0,14,27.26,5.45,1,0,0.0
16018,58.34,9.72,2,141,20,58.34,9.72,2,141,2741.04
16019,790.03,20.79,10,363,343,790.03,20.79,10,363,75467.7
16020,176.14,17.61,2,49,100,176.14,17.61,2,49,1725.78
16022,107.43,7.67,1,0,68,107.43,7.67,1,0,0.0
16023,149.32,8.3,3,220,62,149.32,8.3,3,220,5478.0
16024,45.78,5.72,1,0,44,45.78,5.72,1,0,0.0
16025,98.68,19.74,1,0,46,98.68,19.74,1,0,0.0
16026,50.0,6.25,1,0,44,50.0,6.25,1,0,0.0
16027,29.5,14.75,1,0,10,29.5,14.75,1,0,0.0
16029,12300.62,246.01,33,314,5798,12300.62,246.01,33,314,2549155.62
16030,91.3,13.04,1,0,57,91.3,13.04,1,0,0.0
16031,92.95,7.15,2,155,82,92.95,7.15,2,155,2216.5
16033,1810.16,7.8,21,364,704,1810.16,7.8,21,364,59623.2
16034,68.4,17.1,2,124,52,68.4,17.1,2,124,4240.8
16036,67.47,7.5,2,176,49,67.47,7.5,2,176,2640.0
16037,126.2,21.03,2,89,52,126.2,21.03,2,89,3743.34
16038,141.75,20.25,2,194,49,141.75,20.25,2,194,7857.0
16040,272.54,20.96,3,203,126,272.54,20.96,3,203,12764.64
16042,178.62,14.88,6,350,118,178.62,14.88,6,350,31248.0
16043,171.74,15.61,4,280,127,171.74,15.61,4,280,17483.2
16045,347.05,20.41,4,171,179,347.05,20.41,4,171,13960.44
16049,203.36,3.57,3,35,137,203.36,3.57,3,35,374.85
16050,15.9,15.9,1,0,2,15.9,15.9,1,0,0.0
16052,63.33,9.05,1,0,55,63.33,9.05,1,0,0.0
16053,272.94,13.65,2,90,220,272.94,13.65,2,90,2457.0
16054,105.79,7.56,1,0,45,105.79,7.56,1,0,0.0
16055,61.55,15.39,1,0,9,61.55,15.39,1,0,0.0
16056,123.71,11.25,1,0,77,123.71,11.25,1,0,0.0
16057,493.9,15.93,7,268,180,493.9,15.93,7,268,29884.68
16059,231.9,8.0,6,302,109,231.9,8.0,6,302,14496.0
16062,233.2,16.66,4,355,203,233.2,16.66,4,355,23657.2
16063,62.73,12.55,1,0,49,62.73,12.55,1,0,0.0
16065,34.95,5.82,1,0,17,34.95,5.82,1,0,0.0
16066,200.76,11.81,4,45,105,200.76,11.81,4,45,2125.8
16070,86.4,21.6,2,10,48,86.4,21.6,2,10,432.0
16071,37.65,12.55,1,0,19,37.65,12.55,1,0,0.0
16072,170.25,34.05,1,0,29,170.25,34.05,1,0,0.0
16076,425.21,15.75,10,205,213,425.21,15.75,10,205,32287.5
16079,333.64,47.66,3,24,195,333.64,47.66,3,24,3431.52
16080,44.34,8.87,3,193,30,44.34,8.87,3,193,5135.73
16081,540.82,12.29,5,310,312,540.82,12.29,5,310,19049.5
16083,206.06,34.34,2,260,122,206.06,34.34,2,260,17856.8
16084,68.35,9.76,1,0,41,68.35,9.76,1,0,0.0
16085,168.78,5.27,5,297,95,168.78,5.27,5,297,7825.95
16086,156.43,31.29,3,308,65,156.43,31.29,3,308,28911.96
16091,36.3,18.15,1,0,14,36.3,18.15,1,0,0.0
16092,143.35,14.34,3,140,129,143.35,14.34,3,140,6022.8
16094,173.8,14.48,5,208,132,173.8,14.48,5,208,15059.2
16097,105.15,17.52,1,0,37,105.15,17.52,1,0,0.0
16098,279.57,27.96,5,286,129,279.57,27.96,5,286,39982.8
16099,195.7,16.31,3,175,124,195.7,16.31,3,175,8562.75
16101,206.54,14.75,2,17,110,206.54,14.75,2,17,501.5
16102,522.14,29.01,3,86,372,522.14,29.01,3,86,7484.58
16103,441.74,33.98,5,154,132,441.74,33.98,5,154,26164.6
16104,58.55,9.76,1,0,32,58.55,9.76,1,0,0.0
16105,45.0,22.5,1,0,24,45.0,22.5,1,0,0.0
16106,19.8,19.8,1,0,12,19.8,19.8,1,0,0.0
16107,500.1,83.35,4,155,174,500.1,83.35,4,155,51677.0
16108,157.24,17.47,1,0,82,157.24,17.47,1,0,0.0
16109,104.64,20.93,2,90,96,104.64,20.93,2,90,3767.4
16110,231.86,3.41,3,266,151,231.86,3.41,3,266,2721.18
16112,63.04,21.01,3,195,176,63.04,21.01,3,195,12290.85
16113,29.7,5.94,1,0,12,29.7,5.94,1,0,0.0
16114,35.4,17.7,1,0,12,35.4,17.7,1,0,0.0
16115,358.81,5.98,8,283,191,358.81,5.98,8,283,13538.72
16116,181.95,20.22,1,0,53,181.95,20.22,1,0,0.0
16117,22.38,4.48,1,0,22,22.38,4.48,1,0,0.0
16119,112.5,37.5,2,64,54,112.5,37.5,2,64,4800.0
16120,639.38,79.92,2,0,370,639.38,79.92,2,0,0.0
16121,252.48,5.49,2,158,165,252.48,5.49,2,158,1734.84
16122,192.6,16.05,3,254,394,192.6,16.05,3,254,12230.1
16123,95.25,19.05,1,0,59,95.25,19.05,1,0,0.0
16124,60.15,15.04,2,1,13,60.15,15.04,2,1,30.08
16125,88.2,29.4,1,0,24,88.2,29.4,1,0,0.0
16126,1337.31,51.43,4,267,539,1337.31,51.43,4,267,54927.24
16127,114.51,16.36,1,0,79,114.51,16.36,1,0,0.0
16128,328.13,23.44,5,265,165,328.13,23.44,5,265,31058.0
16131,563.22,40.23,4,188,256,563.22,40.23,4,188,30252.96
16133,3336.19,42.77,32,315,2436,3336.19,42.77,32,315,431121.6
16134,97.15,13.88,3,338,59,97.15,13.88,3,338,14074.32
16135,60.3,15.08,1,0,34,60.3,15.08,1,0,0.0
16136,174.26,24.89,3,218,78,174.26,24.89,3,218,16278.06
16138,-7.95,-7.95,1,0,-1,-7.95,-7.95,1,0,-0.0
16139,147.36,21.05,3,188,60,147.36,21.05,3,188,11872.2
16140,65.4,13.08,3,319,32,65.4,13.08,3,319,12517.56
16141,93.89,18.78,1,0,19,93.89,18.78,1,0,0.0
16142,97.74,13.96,1,0,87,97.74,13.96,1,0,0.0
16143,633.66,28.8,6,366,148,633.66,28.8,6,366,63244.8
16145,664.6,16.62,11,351,565,664.6,16.62,11,351,64169.82
16146,178.82,29.8,2,29,86,178.82,29.8,2,29,1728.4
16147,109.92,18.32,1,0,80,109.92,18.32,1,0,0.0
16148,76.32,76.32,1,0,72,76.32,76.32,1,0,0.0
16149,27.6,13.8,2,138,18,27.6,13.8,2,138,3808.8
16150,284.35,12.92,8,334,185,284.35,12.92,8,334,34522.24
16152,608.66,60.87,1,0,164,608.66,60.87,1,0,0.0
16153,328.78,17.3,5,305,146,328.78,17.3,5,305,26382.5
16156,529.79,22.07,9,286,227,529.79,22.07,9,286,56808.18
16157,262.2,52.44,3,57,104,262.2,52.44,3,57,8967.24
16159,35.4,17.7,1,0,36,35.4,17.7,1,0,0.0
16160,143.7,47.9,2,20,66,143.7,47.9,2,20,1916.0
16161,1126.99,11.5,24,367,482,1126.99,11.5,24,367,101292.0
16163,-415.0,-415.0,1,0,-100,-415.0,-415.0,1,0,-0.0
16164,61.74,15.44,2,25,44,61.74,15.44,2,25,772.0
16168,836.87,32.19,14,359,577,836.87,32.19,14,359,161786.94
16169,351.41,19.52,4,67,261,351.41,19.52,4,67,5231.36
16170,364.62,14.58,6,198,268,364.62,14.58,6,198,17321.04
16172,294.41,14.72,4,146,211,294.41,14.72,4,146,8596.48
16173,243.7,15.23,6,83,114,243.7,15.23,6,83,7584.54
16174,257.55,51.51,3,25,49,257.55,51.51,3,25,3863.25
16175,115.35,16.48,3,146,37,115.35,16.48,3,146,7218.24
16177,34.9,17.45,1,0,14,34.9,17.45,1,0,0.0
16178,50.4,25.2,1,0,32,50.4,25.2,1,0,0.0
16179,29.64,14.82,1,0,36,29.64,14.82,1,0,0.0
16180,2205.81,59.62,9,152,1318,2205.81,59.62,9,152,81560.16
16181,19.8,19.8,1,0,12,19.8,19.8,1,0,0.0
16182,1083.0,270.75,3,131,604,1083.0,270.75,3,131,106404.75
16183,29.85,14.92,1,0,15,29.85,14.92,1,0,0.0
16184,174.0,24.86,3,118,80,174.0,24.86,3,118,8800.44
16185,63.0,21.0,2,216,24,63.0,21.0,2,216,9072.0
16186,510.28,14.17,11,350,403,510.28,14.17,11,350,54554.5
16187,1075.82,20.3,13,233,839,1075.82,20.3,13,233,61488.7
16188,201.59,14.4,4,198,147,201.59,14.4,4,198,11404.8
16189,15.0,15.0,1,0,12,15.0,15.0,1,0,0.0
16191,1423.39,43.13,13,358,1034,1423.39,43.13,13,358,200727.02
16193,34.8,17.4,1,0,24,34.8,17.4,1,0,0.0
16198,68.4,22.8,1,0,16,68.4,22.8,1,0,0.0
16200,268.18,6.88,2,160,91,268.18,6.88,2,160,2201.6
16201,424.37,16.32,4,106,297,424.37,16.32,4,106,6919.68
16202,130.45,26.09,1,0,53,130.45,26.09,1,0,0.0
16203,93.55,15.59,5,314,37,93.55,15.59,5,314,24476.3
16204,92.29,6.59,1,0,53,92.29,6.59,1,0,0.0
16205,144.43,6.56,4,149,91,144.43,6.56,4,149,3909.76
16206,69.22,5.77,4,273,28,69.22,5.77,4,273,6300.84
16207,71.0,23.67,1,0,24,71.0,23.67,1,0,0.0
16208,86.55,9.62,2,245,23,86.55,9.62,2,245,4713.8
16209,122.31,20.39,4,158,45,122.31,20.39,4,158,12886.48
16210,927.11,51.51,11,367,392,927.11,51.51,11,367,207945.87
16211,59.59,9.93,2,7,35,59.59,9.93,2,7,139.02
16212,122.8,15.35,2,264,72,122.8,15.35,2,264,8104.8
16213,9.9,9.9,1,0,6,9.9,9.9,1,0,0.0
16214,174.32,19.37,2,17,108,174.32,19.37,2,17,658.58
16215,27.95,13.98,1,0,9,27.95,13.98,1,0,0.0
16216,24.96,24.96,1,0,12,24.96,24.96,1,0,0.0
16217,123.3,30.83,2,47,30,123.3,30.83,2,47,2898.02
16218,714.1,34.0,8,344,544,714.1,34.0,8,344,93568.0
16221,140.6,7.4,3,331,132,140.6,7.4,3,331,7348.2
16222,258.05,9.22,1,0,109,258.05,9.22,1,0,0.0
16224,226.53,11.92,4,192,255,226.53,11.92,4,192,9154.56
16225,212.16,9.64,5,233,90,212.16,9.64,5,233,11230.6
16226,17.7,17.7,1,0,6,17.7,17.7,1,0,0.0
16227,19.92,19.92,1,0,24,19.92,19.92,1,0,0.0
16229,214.93,19.54,2,125,88,214.93,19.54,2,125,4885.0
16230,53.1,13.27,2,31,30,53.1,13.27,2,31,822.74
16232,303.57,27.6,4,172,219,303.57,27.6,4,172,18988.8
16233,58.89,11.78,3,289,31,58.89,11.78,3,289,10213.26
16235,280.6,20.04,4,292,108,280.6,20.04,4,292,23406.72
16236,44.76,22.38,1,0,24,44.76,22.38,1,0,0.0
16239,48.0,16.0,2,133,32,48.0,16.0,2,133,4256.0
16240,691.86,21.62,3,68,305,691.86,21.62,3,68,4410.48
16241,570.05,3.99,12,360,305,570.05,3.99,12,360,17236.8
16242,763.24,11.06,7,269,421,763.24,11.06,7,269,20825.98
16243,73.03,6.09,2,21,28,73.03,6.09,2,21,255.78
16244,263.63,16.48,2,161,187,263.63,16.48,2,161,5306.56
16245,320.49,15.26,3,233,269,320.49,15.26,3,233,10666.74
16247,8.5,8.5,1,0,1,8.5,8.5,1,0,0.0
16248,50.16,25.08,1,0,24,50.16,25.08,1,0,0.0
16249,337.91,30.72,4,187,140,337.91,30.72,4,187,22978.56
16250,69.69,17.42,2,112,31,69.69,17.42,2,112,3902.08
16252,-38.02,-12.67,1,0,-22,-38.02,-12.67,1,0,-0.0
16253,817.09,26.36,2,189,865,817.09,26.36,2,189,9964.08
16255,425.37,8.51,9,349,259,425.37,8.51,9,349,26729.91
16256,191.04,47.76,1,0,224,191.04,47.76,1,0,0.0
16257,25.0,25.0,1,0,1,25.0,25.0,1,0,0.0
16258,874.89,32.4,5,174,343,874.89,32.4,5,174,28188.0
16260,57.2,19.07,1,0,28,57.2,19.07,1,0,0.0
16261,188.1,6.07,4,229,72,188.1,6.07,4,229,5560.12
16265,1092.97,21.43,9,355,533,1092.97,21.43,9,355,68468.85
16266,167.92,15.27,6,133,84,167.92,15.27,6,133,12185.46
16268,178.92,16.27,2,0,122,178.92,16.27,2,0,0.0
16270,373.2,31.1,1,0,164,373.2,31.1,1,0,0.0
16271,309.26,9.1,4,343,270,309.26,9.1,4,343,12485.2
16272,67.15,16.79,1,0,41,67.15,16.79,1,0,0.0
16274,51.3,5.13,1,0,12,51.3,5.13,1,0,0.0
16275,196.3,17.85,1,0,130,196.3,17.85,1,0,0.0
16276,45.0,22.5,1,0,36,45.0,22.5,1,0,0.0
16278,274.79,54.96,1,0,23,274.79,54.96,1,0,0.0
16279,452.98,15.62,4,312,327,452.98,15.62,4,312,19493.76
16281,752.04,188.01,1,0,252,752.04,188.01,1,0,0.0
16282,64.6,32.3,1,0,44,64.6,32.3,1,0,0.0
16283,268.36,9.94,5,203,231,268.36,9.94,5,203,10089.1
16284,169.08,7.69,2,19,150,169.08,7.69,2,19,292.22
16292,72.88,14.58,1,0,36,72.88,14.58,1,0,0.0
16293,428.15,16.47,10,359,232,428.15,16.47,10,359,59127.3
16295,301.02,16.72,4,55,111,301.02,16.72,4,55,3678.4
16297,30.15,10.05,2,56,29,30.15,10.05,2,56,1125.6
16298,85.0,17.0,3,164,30,85.0,17.0,3,164,8364.0
16303,689.27,26.51,4,308,385,689.27,26.51,4,308,32660.32
16305,75.16,15.03,1,0,70,75.16,15.03,1,0,0.0
16306,54.32,7.76,4,43,52,54.32,7.76,4,43,1334.72
16309,102.87,14.7,2,134,81,102.87,14.7,2,134,3939.6
16311,118.19,16.88,2,32,63,118.19,16.88,2,32,1080.32
16313,12.6,12.6,1,0,6,12.6,12.6,1,0,0.0
16315,27.04,13.52,1,0,16,27.04,13.52,1,0,0.0
16316,475.23,16.39,6,294,276,475.23,16.39,6,294,28911.96
16317,453.92,22.7,3,178,287,453.92,22.7,3,178,12121.8
16318,61.5,15.38,1,0,28,61.5,15.38,1,0,0.0
16319,142.8,142.8,1,0,24,142.8,142.8,1,0,0.0
16320,213.12,17.76,2,41,163,213.12,17.76,2,41,1456.32
16321,88.5,22.12,3,233,30,88.5,22.12,3,233,15461.88
16322,111.37,11.14,2,35,81,111.37,11.14,2,35,779.8
16324,65.82,2.99,2,49,44,65.82,2.99,2,49,293.02
16325,52.7,26.35,2,90,8,52.7,26.35,2,90,4743.0
16326,706.69,10.55,15,329,139,706.69,10.55,15,329,52064.25
16327,738.11,13.67,6,355,510,738.11,13.67,6,355,29117.1
16330,28.88,4.13,1,0,10,28.88,4.13,1,0,0.0
16332,272.08,9.07,8,277,161,272.08,9.07,8,277,20099.12
16333,7944.4,722.22,11,291,7840,7944.4,722.22,11,291,2311826.22
16337,10.2,10.2,1,0,12,10.2,10.2,1,0,0.0
16338,9.9,9.9,1,0,6,9.9,9.9,1,0,0.0
16339,43.5,6.21,1,0,8,43.5,6.21,1,0,0.0
16340,69.33,3.01,1,0,56,69.33,3.01,1,0,0.0
16341,434.54,39.5,4,177,238,434.54,39.5,4,177,27966.0
16343,95.8,8.71,2,0,36,95.8,8.71,2,0,0.0
16344,65.4,65.4,1,0,12,65.4,65.4,1,0,0.0
16345,61.9,12.38,1,0,25,61.9,12.38,1,0,0.0
